date,tipo_de_cambio,tasa_interes,inflacion
2002-09-13,9,9,9
2002-09-13,9,9,7
2002-09-13,9,7,9
2002-09-13,9,7,7
2002-09-17,9,9,9
2002-09-17,9,9,7
2002-09-17,9,7,9
2002-09-17,9,7,7
2002-09-18,10,10,10
2002-09-18,10,10,7
2002-09-18,10,7,10
2002-09-18,10,7,7
2002-09-19,10,10,10
2002-09-19,10,10,8
2002-09-19,10,8,10
2002-09-19,10,8,8
2002-09-20,10,10,10
2002-09-20,10,10,8
2002-09-20,10,8,10
2002-09-20,10,8,8
2002-09-23,10,10,10
2002-09-23,10,10,9
2002-09-23,10,9,10
2002-09-23,10,9,9
2002-09-24,10,10,10
2002-09-24,10,10,10
2002-09-24,10,10,10
2002-09-24,10,10,10
2002-09-25,10,10,10
2002-09-25,10,10,9
2002-09-25,10,9,10
2002-09-25,10,9,9
2002-09-26,10,10,10
2002-09-26,10,10,9
2002-09-26,10,9,10
2002-09-26,10,9,9
2002-09-27,10,10,10
2002-09-27,10,10,9
2002-09-27,10,9,10
2002-09-27,10,9,9
2002-09-30,10,10,10
2002-09-30,10,10,9
2002-09-30,10,9,10
2002-09-30,10,9,9
2002-10-01,10,10,10
2002-10-01,10,10,9
2002-10-01,10,9,10
2002-10-01,10,9,9
2002-10-02,10,10,10
2002-10-02,10,10,9
2002-10-02,10,9,10
2002-10-02,10,9,9
2002-10-03,10,10,10
2002-10-03,10,10,9
2002-10-03,10,9,10
2002-10-03,10,9,9
2002-10-04,10,10,10
2002-10-04,10,10,8
2002-10-04,10,8,10
2002-10-04,10,8,8
2002-10-07,10,10,10
2002-10-07,10,10,8
2002-10-07,10,8,10
2002-10-07,10,8,8
2002-10-08,10,10,10
2002-10-08,10,10,8
2002-10-08,10,8,10
2002-10-08,10,8,8
2002-10-09,10,10,10
2002-10-09,10,10,8
2002-10-09,10,8,10
2002-10-09,10,8,8
2002-10-10,10,10,10
2002-10-10,10,10,9
2002-10-10,10,9,10
2002-10-10,10,9,9
2002-10-11,10,10,10
2002-10-11,10,10,9
2002-10-11,10,9,10
2002-10-11,10,9,9
2002-10-14,10,10,10
2002-10-14,10,10,8
2002-10-14,10,8,10
2002-10-14,10,8,8
2002-10-15,10,10,10
2002-10-15,10,10,8
2002-10-15,10,8,10
2002-10-15,10,8,8
2002-10-16,10,10,10
2002-10-16,10,10,8
2002-10-16,10,8,10
2002-10-16,10,8,8
2002-10-17,9,9,9
2002-10-17,9,9,8
2002-10-17,9,8,9
2002-10-17,9,8,8
2002-10-18,9,9,9
2002-10-18,9,9,8
2002-10-18,9,8,9
2002-10-18,9,8,8
2002-10-21,9,9,9
2002-10-21,9,9,8
2002-10-21,9,8,9
2002-10-21,9,8,8
2002-10-22,9,9,9
2002-10-22,9,9,8
2002-10-22,9,8,9
2002-10-22,9,8,8
2002-10-23,10,10,10
2002-10-23,10,10,8
2002-10-23,10,8,10
2002-10-23,10,8,8
2002-10-24,9,9,9
2002-10-24,9,9,8
2002-10-24,9,8,9
2002-10-24,9,8,8
2002-10-25,9,9,9
2002-10-25,9,9,8
2002-10-25,9,8,9
2002-10-25,9,8,8
2002-10-28,10,10,10
2002-10-28,10,10,8
2002-10-28,10,8,10
2002-10-28,10,8,8
2002-10-29,10,10,10
2002-10-29,10,10,8
2002-10-29,10,8,10
2002-10-29,10,8,8
2002-10-30,10,10,10
2002-10-30,10,10,8
2002-10-30,10,8,10
2002-10-30,10,8,8
2002-10-31,10,10,10
2002-10-31,10,10,8
2002-10-31,10,8,10
2002-10-31,10,8,8
2002-11-01,10,10,10
2002-11-01,10,10,8
2002-11-01,10,8,10
2002-11-01,10,8,8
2002-11-04,10,10,10
2002-11-04,10,10,8
2002-11-04,10,8,10
2002-11-04,10,8,8
2002-11-05,10,10,10
2002-11-05,10,10,8
2002-11-05,10,8,10
2002-11-05,10,8,8
2002-11-06,10,10,10
2002-11-06,10,10,8
2002-11-06,10,8,10
2002-11-06,10,8,8
2002-11-07,10,10,10
2002-11-07,10,10,8
2002-11-07,10,8,10
2002-11-07,10,8,8
2002-11-08,10,10,10
2002-11-08,10,10,8
2002-11-08,10,8,10
2002-11-08,10,8,8
2002-11-11,10,10,10
2002-11-11,10,10,8
2002-11-11,10,8,10
2002-11-11,10,8,8
2002-11-12,10,10,10
2002-11-12,10,10,8
2002-11-12,10,8,10
2002-11-12,10,8,8
2002-11-13,10,10,10
2002-11-13,10,10,8
2002-11-13,10,8,10
2002-11-13,10,8,8
2002-11-14,10,10,10
2002-11-14,10,10,8
2002-11-14,10,8,10
2002-11-14,10,8,8
2002-11-15,10,10,10
2002-11-15,10,10,8
2002-11-15,10,8,10
2002-11-15,10,8,8
2002-11-18,10,10,10
2002-11-18,10,10,8
2002-11-18,10,8,10
2002-11-18,10,8,8
2002-11-19,10,10,10
2002-11-19,10,10,8
2002-11-19,10,8,10
2002-11-19,10,8,8
2002-11-21,10,10,10
2002-11-21,10,10,8
2002-11-21,10,8,10
2002-11-21,10,8,8
2002-11-22,10,10,10
2002-11-22,10,10,7
2002-11-22,10,7,10
2002-11-22,10,7,7
2002-11-25,10,10,10
2002-11-25,10,10,7
2002-11-25,10,7,10
2002-11-25,10,7,7
2002-11-26,10,10,10
2002-11-26,10,10,7
2002-11-26,10,7,10
2002-11-26,10,7,7
2002-11-27,10,10,10
2002-11-27,10,10,8
2002-11-27,10,8,10
2002-11-27,10,8,8
2002-11-28,10,10,10
2002-11-28,10,10,7
2002-11-28,10,7,10
2002-11-28,10,7,7
2002-11-29,10,10,10
2002-11-29,10,10,7
2002-11-29,10,7,10
2002-11-29,10,7,7
2002-12-02,10,10,10
2002-12-02,10,10,7
2002-12-02,10,7,10
2002-12-02,10,7,7
2002-12-03,10,10,10
2002-12-03,10,10,7
2002-12-03,10,7,10
2002-12-03,10,7,7
2002-12-04,10,10,10
2002-12-04,10,10,7
2002-12-04,10,7,10
2002-12-04,10,7,7
2002-12-05,10,10,10
2002-12-05,10,10,7
2002-12-05,10,7,10
2002-12-05,10,7,7
2002-12-06,10,10,10
2002-12-06,10,10,8
2002-12-06,10,8,10
2002-12-06,10,8,8
2002-12-09,10,10,10
2002-12-09,10,10,8
2002-12-09,10,8,10
2002-12-09,10,8,8
2002-12-10,10,10,10
2002-12-10,10,10,8
2002-12-10,10,8,10
2002-12-10,10,8,8
2002-12-11,10,10,10
2002-12-11,10,10,8
2002-12-11,10,8,10
2002-12-11,10,8,8
2002-12-13,10,10,10
2002-12-13,10,10,8
2002-12-13,10,8,10
2002-12-13,10,8,8
2002-12-16,10,10,10
2002-12-16,10,10,8
2002-12-16,10,8,10
2002-12-16,10,8,8
2002-12-17,10,10,10
2002-12-17,10,10,8
2002-12-17,10,8,10
2002-12-17,10,8,8
2002-12-18,10,10,10
2002-12-18,10,10,8
2002-12-18,10,8,10
2002-12-18,10,8,8
2002-12-19,10,10,10
2002-12-19,10,10,8
2002-12-19,10,8,10
2002-12-19,10,8,8
2002-12-20,10,10,10
2002-12-20,10,10,8
2002-12-20,10,8,10
2002-12-20,10,8,8
2002-12-23,10,10,10
2002-12-23,10,10,8
2002-12-23,10,8,10
2002-12-23,10,8,8
2002-12-24,10,10,10
2002-12-24,10,10,8
2002-12-24,10,8,10
2002-12-24,10,8,8
2002-12-26,10,10,10
2002-12-26,10,10,8
2002-12-26,10,8,10
2002-12-26,10,8,8
2002-12-27,10,10,10
2002-12-27,10,10,8
2002-12-27,10,8,10
2002-12-27,10,8,8
2002-12-30,10,10,10
2002-12-30,10,10,8
2002-12-30,10,8,10
2002-12-30,10,8,8
2002-12-31,10,10,10
2002-12-31,10,10,8
2002-12-31,10,8,10
2002-12-31,10,8,8
2003-01-02,10,10,10
2003-01-02,10,10,8
2003-01-02,10,8,10
2003-01-02,10,8,8
2003-01-03,10,10,10
2003-01-03,10,10,8
2003-01-03,10,8,10
2003-01-03,10,8,8
2003-01-06,10,10,10
2003-01-06,10,10,8
2003-01-06,10,8,10
2003-01-06,10,8,8
2003-01-07,10,10,10
2003-01-07,10,10,8
2003-01-07,10,8,10
2003-01-07,10,8,8
2003-01-08,10,10,10
2003-01-08,10,10,8
2003-01-08,10,8,10
2003-01-08,10,8,8
2003-01-09,10,10,10
2003-01-09,10,10,8
2003-01-09,10,8,10
2003-01-09,10,8,8
2003-01-10,10,10,10
2003-01-10,10,10,8
2003-01-10,10,8,10
2003-01-10,10,8,8
2003-01-13,10,10,10
2003-01-13,10,10,8
2003-01-13,10,8,10
2003-01-13,10,8,8
2003-01-14,10,10,10
2003-01-14,10,10,9
2003-01-14,10,9,10
2003-01-14,10,9,9
2003-01-15,10,10,10
2003-01-15,10,10,8
2003-01-15,10,8,10
2003-01-15,10,8,8
2003-01-16,10,10,10
2003-01-16,10,10,8
2003-01-16,10,8,10
2003-01-16,10,8,8
2003-01-17,10,10,10
2003-01-17,10,10,8
2003-01-17,10,8,10
2003-01-17,10,8,8
2003-01-20,10,10,10
2003-01-20,10,10,9
2003-01-20,10,9,10
2003-01-20,10,9,9
2003-01-21,10,10,10
2003-01-21,10,10,9
2003-01-21,10,9,10
2003-01-21,10,9,9
2003-01-22,10,10,10
2003-01-22,10,10,9
2003-01-22,10,9,10
2003-01-22,10,9,9
2003-01-23,10,10,10
2003-01-23,10,10,9
2003-01-23,10,9,10
2003-01-23,10,9,9
2003-01-24,10,10,10
2003-01-24,10,10,9
2003-01-24,10,9,10
2003-01-24,10,9,9
2003-01-27,10,10,10
2003-01-27,10,10,9
2003-01-27,10,9,10
2003-01-27,10,9,9
2003-01-28,10,10,10
2003-01-28,10,10,9
2003-01-28,10,9,10
2003-01-28,10,9,9
2003-01-29,10,10,10
2003-01-29,10,10,9
2003-01-29,10,9,10
2003-01-29,10,9,9
2003-01-30,10,10,10
2003-01-30,10,10,9
2003-01-30,10,9,10
2003-01-30,10,9,9
2003-01-31,10,10,10
2003-01-31,10,10,9
2003-01-31,10,9,10
2003-01-31,10,9,9
2003-02-03,10,10,10
2003-02-03,10,10,9
2003-02-03,10,9,10
2003-02-03,10,9,9
2003-02-04,10,10,10
2003-02-04,10,10,9
2003-02-04,10,9,10
2003-02-04,10,9,9
2003-02-06,10,10,10
2003-02-06,10,10,9
2003-02-06,10,9,10
2003-02-06,10,9,9
2003-02-07,10,10,10
2003-02-07,10,10,9
2003-02-07,10,9,10
2003-02-07,10,9,9
2003-02-10,10,10,10
2003-02-10,10,10,9
2003-02-10,10,9,10
2003-02-10,10,9,9
2003-02-11,10,10,10
2003-02-11,10,10,10
2003-02-11,10,10,10
2003-02-11,10,10,10
2003-02-12,10,10,10
2003-02-12,10,10,9
2003-02-12,10,9,10
2003-02-12,10,9,9
2003-02-13,10,10,10
2003-02-13,10,10,10
2003-02-13,10,10,10
2003-02-13,10,10,10
2003-02-14,10,10,10
2003-02-14,10,10,10
2003-02-14,10,10,10
2003-02-14,10,10,10
2003-02-17,10,10,10
2003-02-17,10,10,10
2003-02-17,10,10,10
2003-02-17,10,10,10
2003-02-18,10,10,10
2003-02-18,10,10,9
2003-02-18,10,9,10
2003-02-18,10,9,9
2003-02-19,10,10,10
2003-02-19,10,10,9
2003-02-19,10,9,10
2003-02-19,10,9,9
2003-02-20,10,10,10
2003-02-20,10,10,9
2003-02-20,10,9,10
2003-02-20,10,9,9
2003-02-21,10,10,10
2003-02-21,10,10,9
2003-02-21,10,9,10
2003-02-21,10,9,9
2003-02-24,10,10,10
2003-02-24,10,10,9
2003-02-24,10,9,10
2003-02-24,10,9,9
2003-02-25,11,11,11
2003-02-25,11,11,9
2003-02-25,11,9,11
2003-02-25,11,9,9
2003-02-26,11,11,11
2003-02-26,11,11,10
2003-02-26,11,10,11
2003-02-26,11,10,10
2003-02-27,11,11,11
2003-02-27,11,11,10
2003-02-27,11,10,11
2003-02-27,11,10,10
2003-02-28,11,11,11
2003-02-28,11,11,10
2003-02-28,11,10,11
2003-02-28,11,10,10
2003-03-03,10,10,10
2003-03-03,10,10,10
2003-03-03,10,10,10
2003-03-03,10,10,10
2003-03-04,11,11,11
2003-03-04,11,11,10
2003-03-04,11,10,11
2003-03-04,11,10,10
2003-03-05,11,11,11
2003-03-05,11,11,10
2003-03-05,11,10,11
2003-03-05,11,10,10
2003-03-06,11,11,11
2003-03-06,11,11,10
2003-03-06,11,10,11
2003-03-06,11,10,10
2003-03-07,11,11,11
2003-03-07,11,11,10
2003-03-07,11,10,11
2003-03-07,11,10,10
2003-03-10,11,11,11
2003-03-10,11,11,10
2003-03-10,11,10,11
2003-03-10,11,10,10
2003-03-11,11,11,11
2003-03-11,11,11,10
2003-03-11,11,10,11
2003-03-11,11,10,10
2003-03-12,10,10,10
2003-03-12,10,10,10
2003-03-12,10,10,10
2003-03-12,10,10,10
2003-03-13,10,10,10
2003-03-13,10,10,10
2003-03-13,10,10,10
2003-03-13,10,10,10
2003-03-14,10,10,10
2003-03-14,10,10,10
2003-03-14,10,10,10
2003-03-14,10,10,10
2003-03-17,10,10,10
2003-03-17,10,10,9
2003-03-17,10,9,10
2003-03-17,10,9,9
2003-03-18,10,10,10
2003-03-18,10,10,9
2003-03-18,10,9,10
2003-03-18,10,9,9
2003-03-19,10,10,10
2003-03-19,10,10,9
2003-03-19,10,9,10
2003-03-19,10,9,9
2003-03-20,10,10,10
2003-03-20,10,10,9
2003-03-20,10,9,10
2003-03-20,10,9,9
2003-03-24,10,10,10
2003-03-24,10,10,9
2003-03-24,10,9,10
2003-03-24,10,9,9
2003-03-25,10,10,10
2003-03-25,10,10,9
2003-03-25,10,9,10
2003-03-25,10,9,9
2003-03-26,10,10,10
2003-03-26,10,10,9
2003-03-26,10,9,10
2003-03-26,10,9,9
2003-03-27,10,10,10
2003-03-27,10,10,9
2003-03-27,10,9,10
2003-03-27,10,9,9
2003-03-28,10,10,10
2003-03-28,10,10,9
2003-03-28,10,9,10
2003-03-28,10,9,9
2003-03-31,10,10,10
2003-03-31,10,10,9
2003-03-31,10,9,10
2003-03-31,10,9,9
2003-04-01,10,10,10
2003-04-01,10,10,9
2003-04-01,10,9,10
2003-04-01,10,9,9
2003-04-02,10,10,10
2003-04-02,10,10,9
2003-04-02,10,9,10
2003-04-02,10,9,9
2003-04-03,10,10,10
2003-04-03,10,10,9
2003-04-03,10,9,10
2003-04-03,10,9,9
2003-04-04,10,10,10
2003-04-04,10,10,9
2003-04-04,10,9,10
2003-04-04,10,9,9
2003-04-07,10,10,10
2003-04-07,10,10,9
2003-04-07,10,9,10
2003-04-07,10,9,9
2003-04-08,10,10,10
2003-04-08,10,10,9
2003-04-08,10,9,10
2003-04-08,10,9,9
2003-04-09,10,10,10
2003-04-09,10,10,9
2003-04-09,10,9,10
2003-04-09,10,9,9
2003-04-10,10,10,10
2003-04-10,10,10,9
2003-04-10,10,9,10
2003-04-10,10,9,9
2003-04-11,10,10,10
2003-04-11,10,10,8
2003-04-11,10,8,10
2003-04-11,10,8,8
2003-04-14,10,10,10
2003-04-14,10,10,8
2003-04-14,10,8,10
2003-04-14,10,8,8
2003-04-15,10,10,10
2003-04-15,10,10,8
2003-04-15,10,8,10
2003-04-15,10,8,8
2003-04-16,10,10,10
2003-04-16,10,10,8
2003-04-16,10,8,10
2003-04-16,10,8,8
2003-04-21,10,10,10
2003-04-21,10,10,8
2003-04-21,10,8,10
2003-04-21,10,8,8
2003-04-22,10,10,10
2003-04-22,10,10,8
2003-04-22,10,8,10
2003-04-22,10,8,8
2003-04-23,10,10,10
2003-04-23,10,10,8
2003-04-23,10,8,10
2003-04-23,10,8,8
2003-04-24,10,10,10
2003-04-24,10,10,8
2003-04-24,10,8,10
2003-04-24,10,8,8
2003-04-25,10,10,10
2003-04-25,10,10,7
2003-04-25,10,7,10
2003-04-25,10,7,7
2003-04-28,10,10,10
2003-04-28,10,10,7
2003-04-28,10,7,10
2003-04-28,10,7,7
2003-04-29,10,10,10
2003-04-29,10,10,7
2003-04-29,10,7,10
2003-04-29,10,7,7
2003-04-30,10,10,10
2003-04-30,10,10,7
2003-04-30,10,7,10
2003-04-30,10,7,7
2003-05-02,10,10,10
2003-05-02,10,10,6
2003-05-02,10,6,10
2003-05-02,10,6,6
2003-05-05,10,10,10
2003-05-05,10,10,6
2003-05-05,10,6,10
2003-05-05,10,6,6
2003-05-06,10,10,10
2003-05-06,10,10,6
2003-05-06,10,6,10
2003-05-06,10,6,6
2003-05-07,10,10,10
2003-05-07,10,10,6
2003-05-07,10,6,10
2003-05-07,10,6,6
2003-05-08,10,10,10
2003-05-08,10,10,6
2003-05-08,10,6,10
2003-05-08,10,6,6
2003-05-09,10,10,10
2003-05-09,10,10,6
2003-05-09,10,6,10
2003-05-09,10,6,6
2003-05-12,10,10,10
2003-05-12,10,10,5
2003-05-12,10,5,10
2003-05-12,10,5,5
2003-05-13,10,10,10
2003-05-13,10,10,5
2003-05-13,10,5,10
2003-05-13,10,5,5
2003-05-14,10,10,10
2003-05-14,10,10,5
2003-05-14,10,5,10
2003-05-14,10,5,5
2003-05-15,10,10,10
2003-05-15,10,10,5
2003-05-15,10,5,10
2003-05-15,10,5,5
2003-05-16,10,10,10
2003-05-16,10,10,5
2003-05-16,10,5,10
2003-05-16,10,5,5
2003-05-19,10,10,10
2003-05-19,10,10,6
2003-05-19,10,6,10
2003-05-19,10,6,6
2003-05-20,10,10,10
2003-05-20,10,10,6
2003-05-20,10,6,10
2003-05-20,10,6,6
2003-05-21,10,10,10
2003-05-21,10,10,6
2003-05-21,10,6,10
2003-05-21,10,6,6
2003-05-22,10,10,10
2003-05-22,10,10,5
2003-05-22,10,5,10
2003-05-22,10,5,5
2003-05-23,10,10,10
2003-05-23,10,10,5
2003-05-23,10,5,10
2003-05-23,10,5,5
2003-05-26,10,10,10
2003-05-26,10,10,5
2003-05-26,10,5,10
2003-05-26,10,5,5
2003-05-27,10,10,10
2003-05-27,10,10,5
2003-05-27,10,5,10
2003-05-27,10,5,5
2003-05-28,10,10,10
2003-05-28,10,10,5
2003-05-28,10,5,10
2003-05-28,10,5,5
2003-05-29,10,10,10
2003-05-29,10,10,5
2003-05-29,10,5,10
2003-05-29,10,5,5
2003-05-30,10,10,10
2003-05-30,10,10,5
2003-05-30,10,5,10
2003-05-30,10,5,5
2003-06-02,10,10,10
2003-06-02,10,10,5
2003-06-02,10,5,10
2003-06-02,10,5,5
2003-06-03,10,10,10
2003-06-03,10,10,5
2003-06-03,10,5,10
2003-06-03,10,5,5
2003-06-04,10,10,10
2003-06-04,10,10,5
2003-06-04,10,5,10
2003-06-04,10,5,5
2003-06-05,10,10,10
2003-06-05,10,10,5
2003-06-05,10,5,10
2003-06-05,10,5,5
2003-06-06,10,10,10
2003-06-06,10,10,5
2003-06-06,10,5,10
2003-06-06,10,5,5
2003-06-09,10,10,10
2003-06-09,10,10,5
2003-06-09,10,5,10
2003-06-09,10,5,5
2003-06-10,10,10,10
2003-06-10,10,10,6
2003-06-10,10,6,10
2003-06-10,10,6,6
2003-06-11,10,10,10
2003-06-11,10,10,6
2003-06-11,10,6,10
2003-06-11,10,6,6
2003-06-12,10,10,10
2003-06-12,10,10,6
2003-06-12,10,6,10
2003-06-12,10,6,6
2003-06-13,10,10,10
2003-06-13,10,10,6
2003-06-13,10,6,10
2003-06-13,10,6,6
2003-06-16,10,10,10
2003-06-16,10,10,6
2003-06-16,10,6,10
2003-06-16,10,6,6
2003-06-17,10,10,10
2003-06-17,10,10,6
2003-06-17,10,6,10
2003-06-17,10,6,6
2003-06-18,10,10,10
2003-06-18,10,10,5
2003-06-18,10,5,10
2003-06-18,10,5,5
2003-06-19,10,10,10
2003-06-19,10,10,6
2003-06-19,10,6,10
2003-06-19,10,6,6
2003-06-20,10,10,10
2003-06-20,10,10,6
2003-06-20,10,6,10
2003-06-20,10,6,6
2003-06-23,10,10,10
2003-06-23,10,10,5
2003-06-23,10,5,10
2003-06-23,10,5,5
2003-06-24,10,10,10
2003-06-24,10,10,5
2003-06-24,10,5,10
2003-06-24,10,5,5
2003-06-25,10,10,10
2003-06-25,10,10,5
2003-06-25,10,5,10
2003-06-25,10,5,5
2003-06-26,10,10,10
2003-06-26,10,10,5
2003-06-26,10,5,10
2003-06-26,10,5,5
2003-06-27,10,10,10
2003-06-27,10,10,5
2003-06-27,10,5,10
2003-06-27,10,5,5
2003-06-30,10,10,10
2003-06-30,10,10,5
2003-06-30,10,5,10
2003-06-30,10,5,5
2003-07-01,10,10,10
2003-07-01,10,10,5
2003-07-01,10,5,10
2003-07-01,10,5,5
2003-07-02,10,10,10
2003-07-02,10,10,5
2003-07-02,10,5,10
2003-07-02,10,5,5
2003-07-03,10,10,10
2003-07-03,10,10,5
2003-07-03,10,5,10
2003-07-03,10,5,5
2003-07-04,10,10,10
2003-07-04,10,10,5
2003-07-04,10,5,10
2003-07-04,10,5,5
2003-07-07,10,10,10
2003-07-07,10,10,5
2003-07-07,10,5,10
2003-07-07,10,5,5
2003-07-08,10,10,10
2003-07-08,10,10,5
2003-07-08,10,5,10
2003-07-08,10,5,5
2003-07-09,10,10,10
2003-07-09,10,10,5
2003-07-09,10,5,10
2003-07-09,10,5,5
2003-07-10,10,10,10
2003-07-10,10,10,5
2003-07-10,10,5,10
2003-07-10,10,5,5
2003-07-11,10,10,10
2003-07-11,10,10,5
2003-07-11,10,5,10
2003-07-11,10,5,5
2003-07-14,10,10,10
2003-07-14,10,10,5
2003-07-14,10,5,10
2003-07-14,10,5,5
2003-07-15,10,10,10
2003-07-15,10,10,5
2003-07-15,10,5,10
2003-07-15,10,5,5
2003-07-16,10,10,10
2003-07-16,10,10,5
2003-07-16,10,5,10
2003-07-16,10,5,5
2003-07-17,10,10,10
2003-07-17,10,10,5
2003-07-17,10,5,10
2003-07-17,10,5,5
2003-07-18,10,10,10
2003-07-18,10,10,5
2003-07-18,10,5,10
2003-07-18,10,5,5
2003-07-21,10,10,10
2003-07-21,10,10,5
2003-07-21,10,5,10
2003-07-21,10,5,5
2003-07-22,10,10,10
2003-07-22,10,10,5
2003-07-22,10,5,10
2003-07-22,10,5,5
2003-07-23,10,10,10
2003-07-23,10,10,5
2003-07-23,10,5,10
2003-07-23,10,5,5
2003-07-24,10,10,10
2003-07-24,10,10,5
2003-07-24,10,5,10
2003-07-24,10,5,5
2003-07-25,10,10,10
2003-07-25,10,10,5
2003-07-25,10,5,10
2003-07-25,10,5,5
2003-07-28,10,10,10
2003-07-28,10,10,5
2003-07-28,10,5,10
2003-07-28,10,5,5
2003-07-29,10,10,10
2003-07-29,10,10,5
2003-07-29,10,5,10
2003-07-29,10,5,5
2003-07-30,10,10,10
2003-07-30,10,10,4
2003-07-30,10,4,10
2003-07-30,10,4,4
2003-07-31,10,10,10
2003-07-31,10,10,4
2003-07-31,10,4,10
2003-07-31,10,4,4
2003-08-01,10,10,10
2003-08-01,10,10,4
2003-08-01,10,4,10
2003-08-01,10,4,4
2003-08-04,10,10,10
2003-08-04,10,10,4
2003-08-04,10,4,10
2003-08-04,10,4,4
2003-08-05,10,10,10
2003-08-05,10,10,4
2003-08-05,10,4,10
2003-08-05,10,4,4
2003-08-06,10,10,10
2003-08-06,10,10,5
2003-08-06,10,5,10
2003-08-06,10,5,5
2003-08-07,10,10,10
2003-08-07,10,10,5
2003-08-07,10,5,10
2003-08-07,10,5,5
2003-08-08,10,10,10
2003-08-08,10,10,5
2003-08-08,10,5,10
2003-08-08,10,5,5
2003-08-11,10,10,10
2003-08-11,10,10,5
2003-08-11,10,5,10
2003-08-11,10,5,5
2003-08-12,10,10,10
2003-08-12,10,10,5
2003-08-12,10,5,10
2003-08-12,10,5,5
2003-08-13,10,10,10
2003-08-13,10,10,4
2003-08-13,10,4,10
2003-08-13,10,4,4
2003-08-14,10,10,10
2003-08-14,10,10,4
2003-08-14,10,4,10
2003-08-14,10,4,4
2003-08-15,10,10,10
2003-08-15,10,10,4
2003-08-15,10,4,10
2003-08-15,10,4,4
2003-08-18,10,10,10
2003-08-18,10,10,4
2003-08-18,10,4,10
2003-08-18,10,4,4
2003-08-19,10,10,10
2003-08-19,10,10,4
2003-08-19,10,4,10
2003-08-19,10,4,4
2003-08-20,10,10,10
2003-08-20,10,10,4
2003-08-20,10,4,10
2003-08-20,10,4,4
2003-08-21,10,10,10
2003-08-21,10,10,5
2003-08-21,10,5,10
2003-08-21,10,5,5
2003-08-22,10,10,10
2003-08-22,10,10,4
2003-08-22,10,4,10
2003-08-22,10,4,4
2003-08-25,10,10,10
2003-08-25,10,10,4
2003-08-25,10,4,10
2003-08-25,10,4,4
2003-08-26,10,10,10
2003-08-26,10,10,5
2003-08-26,10,5,10
2003-08-26,10,5,5
2003-08-27,10,10,10
2003-08-27,10,10,5
2003-08-27,10,5,10
2003-08-27,10,5,5
2003-08-28,10,10,10
2003-08-28,10,10,5
2003-08-28,10,5,10
2003-08-28,10,5,5
2003-08-29,11,11,11
2003-08-29,11,11,5
2003-08-29,11,5,11
2003-08-29,11,5,5
2003-09-01,11,11,11
2003-09-01,11,11,5
2003-09-01,11,5,11
2003-09-01,11,5,5
2003-09-02,11,11,11
2003-09-02,11,11,5
2003-09-02,11,5,11
2003-09-02,11,5,5
2003-09-03,10,10,10
2003-09-03,10,10,5
2003-09-03,10,5,10
2003-09-03,10,5,5
2003-09-04,10,10,10
2003-09-04,10,10,5
2003-09-04,10,5,10
2003-09-04,10,5,5
2003-09-05,10,10,10
2003-09-05,10,10,5
2003-09-05,10,5,10
2003-09-05,10,5,5
2003-09-08,10,10,10
2003-09-08,10,10,5
2003-09-08,10,5,10
2003-09-08,10,5,5
2003-09-09,11,11,11
2003-09-09,11,11,5
2003-09-09,11,5,11
2003-09-09,11,5,5
2003-09-10,10,10,10
2003-09-10,10,10,5
2003-09-10,10,5,10
2003-09-10,10,5,5
2003-09-11,10,10,10
2003-09-11,10,10,5
2003-09-11,10,5,10
2003-09-11,10,5,5
2003-09-12,10,10,10
2003-09-12,10,10,4
2003-09-12,10,4,10
2003-09-12,10,4,4
2003-09-15,10,10,10
2003-09-15,10,10,4
2003-09-15,10,4,10
2003-09-15,10,4,4
2003-09-17,10,10,10
2003-09-17,10,10,4
2003-09-17,10,4,10
2003-09-17,10,4,4
2003-09-18,10,10,10
2003-09-18,10,10,4
2003-09-18,10,4,10
2003-09-18,10,4,4
2003-09-19,10,10,10
2003-09-19,10,10,4
2003-09-19,10,4,10
2003-09-19,10,4,4
2003-09-22,10,10,10
2003-09-22,10,10,5
2003-09-22,10,5,10
2003-09-22,10,5,5
2003-09-23,10,10,10
2003-09-23,10,10,4
2003-09-23,10,4,10
2003-09-23,10,4,4
2003-09-24,10,10,10
2003-09-24,10,10,4
2003-09-24,10,4,10
2003-09-24,10,4,4
2003-09-25,10,10,10
2003-09-25,10,10,5
2003-09-25,10,5,10
2003-09-25,10,5,5
2003-09-26,10,10,10
2003-09-26,10,10,4
2003-09-26,10,4,10
2003-09-26,10,4,4
2003-09-29,11,11,11
2003-09-29,11,11,4
2003-09-29,11,4,11
2003-09-29,11,4,4
2003-09-30,11,11,11
2003-09-30,11,11,5
2003-09-30,11,5,11
2003-09-30,11,5,5
2003-10-01,10,10,10
2003-10-01,10,10,5
2003-10-01,10,5,10
2003-10-01,10,5,5
2003-10-02,11,11,11
2003-10-02,11,11,5
2003-10-02,11,5,11
2003-10-02,11,5,5
2003-10-03,11,11,11
2003-10-03,11,11,5
2003-10-03,11,5,11
2003-10-03,11,5,5
2003-10-06,11,11,11
2003-10-06,11,11,5
2003-10-06,11,5,11
2003-10-06,11,5,5
2003-10-07,11,11,11
2003-10-07,11,11,5
2003-10-07,11,5,11
2003-10-07,11,5,5
2003-10-08,11,11,11
2003-10-08,11,11,5
2003-10-08,11,5,11
2003-10-08,11,5,5
2003-10-09,11,11,11
2003-10-09,11,11,5
2003-10-09,11,5,11
